EPA AQS ID,Country Code,Data Source,EPA Region,Elevation,GMT Offset Amount (hours),Latitude,Local Time at Monitor,Longitude,OZONE,Ozone & PM AQI,Ozone & PM AQI (For Labeling),Ozone & PM AQI (For Sorting),Ozone AQI,Ozone AQI (For Labeling),Ozone AQI (For Sorting),Ozone Measured at Site,Ozone Unit of Measure,PM10,PM10 AQI,PM10 AQI (For Labeling),PM10 AQI (For Sorting),PM10 Measured at Site,PM10 Unit of Measure,PM2.5,PM2.5 AQI,PM2.5 AQI (For Labeling),PM2.5 AQI (For Sorting),PM2.5 Measured at Site,PM2.5 Unit of Measure,PM2.5 & PM10 AQI,PM2.5 & PM10 AQI (For Labeling),PM2.5 & PM10 AQI (For Sorting),Reporting Area(s),Site Name,State Name,Site Operational Status,ValidTime,ObjectId,MonitorType,x,y
840320030025,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.404889,2025-05-02 01:00:00 GMT-8,-114.87988,20,26,26,26,26,26,26,1,PPB,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,Apex,NV,Active,5/2/2025 9:00:00 AM,474963101,Permanent,-12788369.7439924,4356477.45121257
840320039994,US,Clark County Department of Environment and Sustainability ,R9,0,-8,36.085134,2025-05-02 01:00:00 GMT-8,-115.204796,,,ND,-999,,ND,-999,1,,,,ND,-999,0,,,,ND,-999,0,,,ND,-999,,,NV,Inactive,5/2/2025 9:00:00 AM,474963102,Permanent,-12824539.227663,4312342.0110958
84032005TRP1,US,Tahoe Regional Planning Agency,R9,0,-8,38.966434,2025-05-02 01:00:00 GMT-8,-119.931016,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,TRPA Office,NV,Active,5/2/2025 9:00:00 AM,474963103,Permanent,-13350659.6314399,4716864.6709241
840320310031,US,Northern Nevada Public Health Air Quality Management Division,R9,0,-8,39.521918,2025-05-02 01:00:00 GMT-8,-119.795444,34,31,31,31,31,31,31,1,PPB,13.0,10.0,10,10,1,UG/M3,3,18,18,18,1,UG/M3,18,18,18,Reno-Sparks,Reno4,NV,Active,5/2/2025 9:00:00 AM,474963104,Permanent,-13335567.8254341,4796709.98851946
840TT5821016,US,Morongo Band of Mission Indians,R9,692.7,-8,33.9446,2025-05-02 01:00:00 GMT-8,-116.8303,,58,58,58,34,34,34,1,,29.0,27.0,27,27,1,UG/M3,13.7,58,58,58,1,UG/M3,58,58,58,,Morongo School,,Active,5/2/2025 9:00:00 AM,474963287,Permanent,-13005489.5052254,4021365.58324477
840TT5950010,US,Torres Martinez Desert Cahuilla Indians,R9,0,-8,33.37911,2025-05-02 01:00:00 GMT-8,-116.016056,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,1,,,ND,-999,,Salton Sea Beach,,Active,5/2/2025 9:00:00 AM,474963288,Permanent,-12914848.2777639,3945733.26727553
840TT5951999,US,Torres Martinez Desert Cahuilla Indians,R9,0,-8,33.561122,2025-05-02 01:00:00 GMT-8,-116.153561,,48,48,48,,ND,-999,0,,47.0,48.0,48,48,1,UG/M3,,,ND,-999,0,,48,48,48,,Torres Martinez Administration,,Active,5/2/2025 9:00:00 AM,474963289,Permanent,-12930155.2643454,3970022.57527662
840TT5980500,US,Twenty-Nine Palms Band of Mission Indians,R9,0,-8,33.71969,2025-05-02 01:00:00 GMT-8,-116.1897,,54,54,54,,ND,-999,1,,33.0,41.0,41,41,1,UG/M3,10.2,54,54,54,1,UG/M3,54,54,54,Indio - Twenty Nine Palms Reservation,29 Palms,,Active,5/2/2025 9:00:00 AM,474963290,Permanent,-12934178.2394232,3991225.05839173
TT6147001,US,Gila River Indian Community DEQ Air Quality Program,R9,389.8,-7,33.080003,2025-05-02 02:00:00 GMT-7,-111.739298,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Gila River Indian Community,Sacaton,AZ,Inactive,5/2/2025 9:00:00 AM,474963426,Permanent,-12438761.7549579,3905927.84449408
TT6147003,US,Gila River Indian Community DEQ Air Quality Program,R9,323,-7,33.29015,2025-05-02 02:00:00 GMT-7,-112.159874,,,ND,-999,,ND,-999,1,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Gila River Indian Community,StJohns,AZ,Inactive,5/2/2025 9:00:00 AM,474963427,Permanent,-12485580.0611177,3933880.15460428
TT6147004,US,Gila River Indian Community DEQ Air Quality Program,R9,366.9,-7,33.11753,2025-05-02 02:00:00 GMT-7,-111.88491,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,Gila River Indian Community,CasaBlanca,AZ,Inactive,5/2/2025 9:00:00 AM,474963428,Permanent,-12454971.2086512,3910914.51598626
840MMAZ10001,US,Arizona Department of Environmental Quality,R9,0,-7,34.5478,2025-05-02 02:00:00 GMT-7,-111.8478,,11,11,11,,ND,-999,0,,,,ND,-999,0,,,11,11,11,1,,11,11,11,,840MMAZ10001,MM,Active,5/2/2025 9:00:00 AM,474963432,Temporary,-12450840.1423479,4102597.51540178
840MMAZ10002,US,Arizona Department of Environmental Quality,R9,0,-7,35.2061,2025-05-02 02:00:00 GMT-7,-111.6528,,31,31,31,,ND,-999,0,,,,ND,-999,0,,,31,31,31,1,,31,31,31,,840MMAZ10002,MM,Active,5/2/2025 9:00:00 AM,474963433,Temporary,-12429132.8416432,4191924.70329705
840MMAZ10003,US,Arizona Department of Environmental Quality,R9,0,-7,34.2289,2025-05-02 02:00:00 GMT-7,-111.3297,,24,24,24,,ND,-999,0,,,,ND,-999,0,,,24,24,24,1,,24,24,24,,840MMAZ10003,MM,Active,5/2/2025 9:00:00 AM,474963434,Temporary,-12393165.5141679,4059579.27192013
840MMAZ10004,US,Arizona Department of Environmental Quality,R9,0,-7,34.6119,2025-05-02 02:00:00 GMT-7,-112.4633,,11,11,11,,ND,-999,0,,,,ND,-999,0,,,11,11,11,1,,11,11,11,,840MMAZ10004,MM,Active,5/2/2025 9:00:00 AM,474963435,Temporary,-12519357.2889312,4111264.18359084
840MMAZ10005,US,Arizona Department of Environmental Quality,R9,0,-7,34.8628,2025-05-02 02:00:00 GMT-7,-111.7633,,15,15,15,,ND,-999,0,,,,ND,-999,0,,,15,15,15,1,,15,15,15,,840MMAZ10005,MM,Active,5/2/2025 9:00:00 AM,474963436,Temporary,-12441433.6453759,4145251.80794782
840MMAZ10006,US,Arizona Department of Environmental Quality,R9,0,-7,34.2517,2025-05-02 02:00:00 GMT-7,-110.0444,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,840MMAZ10006,MM,Active,5/2/2025 9:00:00 AM,474963437,Temporary,-12250086.5726513,4062649.4671768
840MMCA82006,US,California Air Resources Board,R9,0,-8,34.40934,2025-05-02 01:00:00 GMT-8,-119.08319,,28,28,28,,ND,-999,0,,,,ND,-999,0,,4.6,28,28,28,1,UG/M3,28,28,28,,MMCA82006,MM,Active,5/2/2025 9:00:00 AM,474963438,Temporary,-13256280.0728386,4083899.7186883
840MMCA82022,US,California Air Resources Board,R9,0,-8,39.63497,2025-05-02 01:00:00 GMT-8,-123.45341,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,MMCA82022,MM,Active,5/2/2025 9:00:00 AM,474963439,Temporary,-13742770.7378932,4813038.04157074
840MMCA82026,US,California Air Resources Board,R9,0,-8,34.42727,2025-05-02 01:00:00 GMT-8,-119.08664,,30,30,30,,ND,-999,0,,,,ND,-999,0,,5.5,30,30,30,1,UG/M3,30,30,30,,MMCA82026,MM,Active,5/2/2025 9:00:00 AM,474963440,Temporary,-13256664.1250819,4086319.25892332
840MMCA82029,US,California Air Resources Board,R9,0,-8,37.06088,2025-05-02 01:00:00 GMT-8,-119.36952,,33,33,33,,ND,-999,0,,,,ND,-999,0,,2.9,33,33,33,1,UG/M3,33,33,33,,MMCA82029,MM,Active,5/2/2025 9:00:00 AM,474963441,Temporary,-13288154.1826375,4447596.07484529
840MMCA82064,US,California Air Resources Board,R9,0,-8,41.04715,2025-05-02 01:00:00 GMT-8,-123.67515,,44,44,44,,ND,-999,0,,,,ND,-999,0,,6.7,44,44,44,1,UG/M3,44,44,44,,MMCA82064,MM,Active,5/2/2025 9:00:00 AM,474963442,Temporary,-13767454.7217817,5019298.76756833
840MMEKD0001,US,Eastern Kern Air Pollution Control District,R9,0,-8,35.76887,2025-05-02 01:00:00 GMT-8,-118.43008,,33,33,33,,ND,-999,0,,,,ND,-999,0,,4.7,33,33,33,1,UG/M3,33,33,33,,Kernville,MM,Active,5/2/2025 9:00:00 AM,474963443,Temporary,-13183576.2002067,4268864.66890617
840MMHI11014,US,Hawaii State Dept. of Health,R9,0,-10,20.88671,2025-05-01 23:00:00 GMT-10,-156.65998,,16,16,16,,ND,-999,0,,,,ND,-999,0,,,16,16,16,1,,16,16,16,,Lahainaluna HS,MM,Active,5/2/2025 9:00:00 AM,474963447,Temporary,-17439309.2012844,2378375.08110848
840MMHI11015,US,Hawaii State Dept. of Health,R9,0,-10,20.88374,2025-05-01 23:00:00 GMT-10,-156.66815,,9,9,9,,ND,-999,0,,,,ND,-999,0,,,9,9,9,1,,9,9,9,,Lahaina BWS,MM,Active,5/2/2025 9:00:00 AM,474963448,Temporary,-17440218.6815242,2378021.21174227
840MMHI11016,US,Hawaii State Dept. of Health,R9,0,-10,20.88341,2025-05-01 23:00:00 GMT-10,-156.68577,,42,42,42,,ND,-999,0,,,,ND,-999,0,,,42,42,42,1,,42,42,42,,Lahaina Pump 4,MM,Active,5/2/2025 9:00:00 AM,474963449,Temporary,-17442180.130952,2377981.89335584
840MMHI11018,US,Hawaii State Dept. of Health,R9,0,-10,20.90463,2025-05-01 23:00:00 GMT-10,-156.68397,,28,28,28,,ND,-999,0,,,,ND,-999,0,,4.4,28,28,28,1,UG/M3,28,28,28,,Lahaina Health Center,MM,Active,5/2/2025 9:00:00 AM,474963450,Temporary,-17441979.7558686,2380510.36067478
840MMHI11019,US,Hawaii State Dept. of Health,R9,0,-10,20.87332,2025-05-01 23:00:00 GMT-10,-156.67479,,28,28,28,,ND,-999,0,,,,ND,-999,0,,5.2,28,28,28,1,UG/M3,28,28,28,,Lahaina Skatepark,MM,Active,5/2/2025 9:00:00 AM,474963451,Temporary,-17440957.8429431,2376779.74560379
840MMSC00002,US,South Coast AQMD,R9,0,-8,34.0423,2025-05-02 01:00:00 GMT-8,-118.5542,,56,56,56,,ND,-999,0,,,,ND,-999,0,,15,56,56,56,1,UG/M3,56,56,56,,EBAM-2,MM,Active,5/2/2025 9:00:00 AM,474963453,Temporary,-13197393.1754039,4034483.29784442
840MMSC00003,US,South Coast AQMD,R9,0,-8,34.04484,2025-05-02 01:00:00 GMT-8,-118.52248,,65,65,65,,ND,-999,0,,,,ND,-999,0,,15,65,65,65,1,UG/M3,65,65,65,,EBAM 3,MM,Active,5/2/2025 9:00:00 AM,474963454,Temporary,-13193862.1211559,4034824.53291276
840MMSC00004,US,South Coast AQMD,R9,0,-8,33.54031,2025-05-02 01:00:00 GMT-8,-117.67184,,19,19,19,,ND,-999,0,,28.0,19.0,19,19,1,UG/M3,,,ND,-999,0,,19,19,19,,EBAM-4,MM,Active,5/2/2025 9:00:00 AM,474963455,Temporary,-13099169.3095076,3967242.6499507
840MMSC00006,US,South Coast AQMD,R9,0,-8,34.04484,2025-05-02 01:00:00 GMT-8,-118.52248,,48,48,48,,ND,-999,0,,26.0,48.0,48,48,1,UG/M3,,,ND,-999,1,,48,48,48,,EBAM-6,MM,Active,5/2/2025 9:00:00 AM,474963456,Temporary,-13193862.1211559,4034824.53291276
840MMSC00007,US,South Coast AQMD,R9,0,-8,34.18189,2025-05-02 01:00:00 GMT-8,-118.11111,,20,20,20,,ND,-999,0,,28.0,20.0,20,20,1,UG/M3,,,ND,-999,0,,20,20,20,,EBAM-7,MM,Active,5/2/2025 9:00:00 AM,474963457,Temporary,-13148068.6222283,4053251.63634578
840MMSC00008,US,South Coast AQMD,R9,0,-8,34.19622,2025-05-02 01:00:00 GMT-8,-118.15101,,60,60,60,,ND,-999,0,,,,ND,-999,1,,15,60,60,60,1,UG/M3,60,60,60,,EBAM-8,MM,Active,5/2/2025 9:00:00 AM,474963458,Temporary,-13152510.269911,4055180.10779655
840MMSC00009,US,South Coast AQMD,R9,0,-8,33.85273,2025-05-02 01:00:00 GMT-8,-116.48087,,52,52,52,,ND,-999,0,,54.0,52.0,52,52,1,UG/M3,,,ND,-999,0,,52,52,52,,EBAM-9,MM,Active,5/2/2025 9:00:00 AM,474963459,Temporary,-12966591.1355575,4009044.36370438
840MMSC00010,US,South Coast AQMD,R9,0,-8,34.18843,2025-05-02 01:00:00 GMT-8,-118.13285,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,EBAM-10,MM,Active,5/2/2025 9:00:00 AM,474963460,Temporary,-13150488.7079582,4054131.72154154
840MMSC00011,US,South Coast AQMD,R9,0,-8,34.18189,2025-05-02 01:00:00 GMT-8,-118.11111,,66,66,66,,ND,-999,0,,,,ND,-999,0,,16,66,66,66,1,UG/M3,66,66,66,,EBAM 11,MM,Active,5/2/2025 9:00:00 AM,474963461,Temporary,-13148068.6222283,4053251.63634578
840MMSC00012,US,South Coast AQMD,R9,0,-8,34.19622,2025-05-02 01:00:00 GMT-8,-118.15101,,20,20,20,,ND,-999,0,,18.0,20.0,20,20,1,UG/M3,,,ND,-999,0,,20,20,20,,EBAM-12,MM,Active,5/2/2025 9:00:00 AM,474963462,Temporary,-13152510.269911,4055180.10779655
840MMSC00013,US,South Coast AQMD,R9,0,-8,34.0423,2025-05-02 01:00:00 GMT-8,-118.5542,,17,17,17,,ND,-999,0,,18.0,17.0,17,17,1,UG/M3,,,ND,-999,0,,17,17,17,,EBAM-13,MM,Active,5/2/2025 9:00:00 AM,474963463,Temporary,-13197393.1754039,4034483.29784442
840MMSC00014,US,South Coast AQMD,R9,0,-8,34.18843,2025-05-02 01:00:00 GMT-8,-118.13285,,,ND,-999,,ND,-999,0,,,,ND,-999,1,,,,ND,-999,0,,,ND,-999,,EBAM-14,MM,Active,5/2/2025 9:00:00 AM,474963464,Temporary,-13150488.7079582,4054131.72154154
MMCA81010,US,California Air Resources Board,R9,0,-8,39.95035,2025-05-02 01:00:00 GMT-8,-120.96949,,15,15,15,,ND,-999,0,,,,ND,-999,0,,,15,15,15,1,,15,15,15,,MMCA81010,MM,Active,5/2/2025 9:00:00 AM,474963465,Temporary,-13466262.028322,4858729.89775089
MMCA81011,US,California Air Resources Board,R9,0,-8,39.93894,2025-05-02 01:00:00 GMT-8,-120.91477,,29,29,29,,ND,-999,0,,,,ND,-999,0,,7,29,29,29,1,UG/M3,29,29,29,,MMCA81011,CA,Active,5/2/2025 9:00:00 AM,474963466,Temporary,-13460170.6257858,4857073.16993711
MMCA81034,US,California Air Resources Board,R9,0,-8,41.25184,2025-05-02 01:00:00 GMT-8,-122.12837,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,MMCA81034,MM,Active,5/2/2025 9:00:00 AM,474963467,Temporary,-13595267.9598125,5049559.27397169
MMCA81036,US,California Air Resources Board,R9,0,-8,40.55232,2025-05-02 01:00:00 GMT-8,-123.16495,,,ND,-999,,ND,-999,0,,,,ND,-999,0,,,,ND,-999,1,,,ND,-999,,MMCA81036,MM,Active,5/2/2025 9:00:00 AM,474963468,Temporary,-13710659.517579,4946531.54194463
MMGBU1000,US,Great Basin Unified Air Pollution Control District,R9,0,-8,37.6458,2025-05-02 01:00:00 GMT-8,-118.96661,,61,61,61,,ND,-999,0,,,,ND,-999,0,,,61,61,61,1,,61,61,61,Mammoth Lakes,PM2.5 Mammoth Lakes EBAM,MM,Active,5/2/2025 9:00:00 AM,474963474,Temporary,-13243302.446602,4529509.36291292
